Year,Location,LocYr,Block,Row,Range,Plot,Line,Entry,RhizoShootDryWt,HeadingDate,MaturityDate,GrainFill,PlantHeight,TillerNumber,Biomass,HarvestIndex,Yield,TestWeight,Plump,Protein,GrainMoisture
2021,BZ,BZ21,8,14,7,802,06AB-08,1,2.608333333,179,213,34,22.63779528,653.0108464,1310.901334,0.416028027,4159.677496,49.5,90.30612245,11.6,
2021,BZ,BZ21,8,15,7,803,Hockett,234,1.853333333,180,209,29,22.83464567,538.1957526,1056.370623,0.405543102,4632.626937,51.5,95.50898204,11.3,
2021,BZ,BZ21,8,16,7,804,2MS14_3340-022,224,1.791666667,182,209,27,24.40944882,487.964149,950.8842556,0.396196513,4463.080488,48.4,94.57954878,11.9,
2021,BZ,BZ21,8,17,7,805,07N2-41,53,,,,,,423.3806587,828.8932184,0.341096009,,,,,
2021,BZ,BZ21,8,18,7,806,08WA-15,123,1.976666667,176,210,34,25,588.4273561,1207.065434,0.368586885,3686.703876,49.5,97.60496747,11.7,
2021,BZ,BZ21,8,19,7,807,Lavina,235,1.41,179,206,27,25.19685039,688.8905633,1086.509585,0.424674724,4342.4648,45.9,80.51529791,12,
2021,BZ,BZ21,8,20,7,808,08N2-68,109,1.805,178,215,37,20.86614173,538.1957526,1023.361284,0.410910876,4227.252628,48.8,93.81476684,11.4,
2021,BZ,BZ21,8,21,7,809,08AB-31,77,1.978333333,183,211,28,20.66929134,717.5943367,1381.440858,0.333489169,4687.249215,49.5,93.26542162,12.4,
2021,BZ,BZ21,8,22,7,810,08N2-49,102,1.645,175,210,35,23.22834646,767.8259403,1518.429617,0.465500945,3932.233183,50.1,96.14932393,11.4,
2021,BZ,BZ21,8,23,7,811,08WA-04,121,1.916666667,180,210,30,21.25984252,775.0018837,1273.801707,0.458565715,4496.457118,49.8,92.87462605,12.2,
2021,BZ,BZ21,8,24,7,812,06N2-79,19,1.881666667,179,213,34,25.19685039,531.0198092,1267.343358,0.40314818,4545.996995,48.5,98.7012987,13.5,
2021,BZ,BZ21,8,24,8,813,06N2-47,11,1.933333333,178,211,33,21.45669291,731.9462235,1232.89883,0.420231651,4523.873972,50.5,98.51018547,12.3,
2021,BZ,BZ21,8,23,8,814,09WA-10,181,1.745,180,211,31,21.65354331,,1218.546943,0.383369648,4467.352783,49.2,94.68177855,12.7,
2021,BZ,BZ21,8,22,8,815,Merit57,236,1.97,181,212,31,22.24409449,889.8169776,1734.497271,0.45550453,4652.441909,49.5,90.3610675,11.6,
2021,BZ,BZ21,8,21,8,816,2MS14_3317-006,210,2.18,180,213,33,23.81889764,696.0665066,1292.45916,0.31147632,4975.10183,52.2,97.48757592,11.1,
2021,BZ,BZ21,8,20,8,817,2MS14_3310-009,198,2.045714286,182,215,33,24.01574803,487.964149,1181.949632,0.480237994,4841.029962,49.4,98.24290999,11.2,
2021,BZ,BZ21,8,19,8,818,09WA-30,182,1.535714286,183,212,29,22.63779528,638.6589597,1296.26241,0.427369353,4992.793615,49.1,97.57167934,12,
2021,BZ,BZ21,8,18,8,819,09MT-75,147,1.708333333,181,214,33,25.98425197,667.3627332,1465.399395,0.4887126,4853.893899,50.5,97.18409011,11.1,
2021,BZ,BZ21,8,17,8,820,Odyssey,237,1.45125,181,211,30,23.42519685,789.3537704,1314.417547,0.377245182,4735.01201,50.1,98.27685238,11.8,
2021,BZ,BZ21,8,16,8,821,07N2-64,59,2.173333333,173,211,38,23.22834646,523.8438658,1194.86633,0.387964687,4986.159391,48.5,98.10066477,11,
2021,BZ,BZ21,8,15,8,822,2MS14_3310-012,199,2.21,178,214,36,25.78740157,595.6032995,1348.933834,0.450047877,3674.79546,49.7,99.19053549,12.9,
2021,BZ,BZ21,8,14,8,823,07AB-91,35,1.823333333,181,211,30,22.83464567,961.5764112,1485.922593,0.499830975,4834.605685,51,95.2039058,12.2,
2021,BZ,BZ21,9,1,9,901,Lavina,235,1.50875,179,205,26,23.81889764,818.0575439,1458.223452,0.369568427,4517.14752,46.8,86.29965593,12,
2021,BZ,BZ21,9,2,9,902,07BA-94,38,2.072857143,183,212,29,23.03149606,602.7792429,1451.047508,0.388210276,3746.098143,51.4,98.73138445,12.6,
2021,BZ,BZ21,9,3,9,903,07AB-63,29,1.512857143,182,211,29,24.21259843,566.899526,1209.935811,0.426427851,4652.33914,50.1,96.4347326,11.8,
2021,BZ,BZ21,9,4,9,904,06MT-93,3,1.47,181,209,28,23.42519685,731.9462235,1439.781277,0.424641148,4585.677683,49.4,97.64667956,12.2,
2021,BZ,BZ21,9,5,9,905,Merit57,236,1.71125,181,214,33,21.25984252,653.0108464,1196.660316,0.40237467,4515.012831,47.8,92.13586291,11.5,
2021,BZ,BZ21,9,6,9,906,08MT-60,87,2.388571429,180,208,28,25,566.899526,1172.620906,0.403892051,4442.159017,50.2,96.62680159,13.4,
2021,BZ,BZ21,9,7,9,907,Hockett,234,1.672857143,181,209,28,24.80314961,703.24245,1355.248664,0.437890501,4511.704994,51.2,97.16035635,11.3,
2021,BZ,BZ21,9,8,9,908,09N2-65,168,2.06,181,213,32,23.22834646,566.899526,1220.19741,0.428134557,4310.578751,49.5,95.58732132,11.1,
2021,BZ,BZ21,9,9,9,909,08AB-08,69,1.658571429,183,217,34,20.47244094,674.5386765,1232.970589,0.450471424,4163.635985,49,92.47787611,11.3,
2021,BZ,BZ21,9,10,9,910,09MT-93,151,1.845714286,178,215,37,19.88188976,724.7702801,1297.48232,0.439135004,4687.904041,48.9,98.15207513,9.8,
2021,BZ,BZ21,9,11,9,911,07N2-19,44,1.205714286,177,214,37,24.01574803,444.9084888,913.5693501,0.468934098,3472.694668,50.9,98.36619718,12.9,
2021,BZ,BZ21,9,12,9,912,08WA-21,126,2.014444444,181,209,28,23.22834646,746.2981102,1353.382919,0.467656416,5319.10487,48.6,93.31518451,11.6,
2021,BZ,BZ21,9,12,10,913,09N2-61,164,1.768571429,179,214,35,23.81889764,516.6679225,1220.843245,0.39851878,4566.618638,47.8,94.20509709,12.1,
2021,BZ,BZ21,9,11,10,914,Odyssey,237,1.59,181,214,33,20.86614173,588.4273561,1130.28284,0.406958288,4409.928954,48.6,97.82224838,11.9,
2021,BZ,BZ21,9,10,10,915,08AB-22,74,1.763333333,183,218,35,24.01574803,487.964149,1105.884632,0.407501136,4362.315109,50.6,96.62613982,13,
2021,BZ,BZ21,9,9,10,916,2MS14_3340-025,225,2.491428571,181,212,31,24.80314961,703.24245,1253.493787,0.375543852,4086.599613,49,93.51747463,13.1,
2021,BZ,BZ21,9,8,10,917,09N2-29,155,1.78,178,216,38,24.21259843,538.1957526,1120.667076,0.424537363,4684.780477,49.5,93.99445642,11.3,
2021,BZ,BZ21,9,7,10,918,09N2-86,176,1.82,188,214,26,18.50393701,653.0108464,1189.197335,0.334902245,4750.087685,49.2,84.76223533,11.8,
2021,BZ,BZ21,9,6,10,919,09AB-27,137,2.201666667,183,214,31,24.21259843,645.8349031,1413.660843,0.368020305,3656.525922,48.4,95.89803692,14.7,
2021,BZ,BZ21,9,5,10,920,08N2-34,97,1.625714286,176,213,37,23.62204724,566.899526,1229.813174,0.448710468,4567.456822,50.4,97.93103448,12.8,
2021,BZ,BZ21,9,4,10,921,08N2-70,111,1.975,178,214,36,23.62204724,775.0018837,1327.621282,0.362142587,3482.049891,49.2,98.44025898,11.8,
2021,BZ,BZ21,9,3,10,922,06WA-90,24,2.246666667,179,211,32,22.24409449,775.0018837,1363.500999,0.423661913,5044.44033,50.9,93.89534884,12.4,
2021,BZ,BZ21,9,2,10,923,09AB-25,136,1.685714286,185,218,33,23.42519685,631.4830163,1393.926999,0.447876448,3669.524861,49.5,94.90140845,13.5,
2021,BZ,BZ21,10,13,9,1001,07WA-12,62,1.7025,182,211,29,22.63779528,523.8438658,1046.324302,0.364858377,5356.426022,50.1,94.01891974,11.6,
2021,BZ,BZ21,10,14,9,1002,07N2-17,43,1.918333333,178,215,37,21.8503937,502.3160357,1092.967934,0.327621299,3531.840617,48.9,96.18297486,12.3,
2021,BZ,BZ21,10,15,9,1003,2MS14_3342-018,230,1.765714286,179,211,32,23.03149606,538.1957526,1126.694868,0.337558117,5147.716704,50.3,95.42857143,12.4,
2021,BZ,BZ21,10,16,9,1004,09N2-72,173,1.558333333,179,210,31,23.03149606,538.1957526,1064.981755,0.357792602,4783.63468,50.8,95.31438936,12.1,
2021,BZ,BZ21,10,17,9,1005,06N2-02,4,1.792,175,209,34,21.65354331,487.964149,1053.500246,0.411416116,3805.414135,51.9,98.25037707,13.2,
2021,BZ,BZ21,10,18,9,1006,Merit57,236,1.981666667,180,214,34,21.45669291,538.1957526,1176.208877,0.294673906,4870.152183,47.7,91.37039431,11.4,
2021,BZ,BZ21,10,19,9,1007,2MS14_3342-009,227,1.704285714,179,213,34,24.21259843,760.649997,1540.675041,0.463903121,4820.960859,50.2,96.29286376,12.2,
2021,BZ,BZ21,10,20,9,1008,07AB-92,36,1.765714286,182,209,27,24.80314961,710.4183934,1421.626141,0.381101408,4458.304867,51.1,94.56210647,11.8,
2021,BZ,BZ21,10,21,9,1009,Odyssey,237,1.625714286,182,213,31,21.45669291,631.4830163,1213.523783,0.267281651,4767.429164,49.5,96.83523654,11.4,
2021,BZ,BZ21,10,22,9,1010,07N2-46,56,2.236,176,211,35,22.04724409,617.1311296,1261.459085,0.399908982,4143.232365,50.4,98.73863303,11.6,
2021,BZ,BZ21,10,23,9,1011,09N2-96,180,1.4,179,211,32,23.62204724,566.899526,1091.389227,0.444473667,5308.10464,48.6,93.27678291,10.4,
2021,BZ,BZ21,10,24,9,1012,07N2-16,42,1.92,178,215,37,22.24409449,602.7792429,1210.653406,0.408393101,3820.002338,47.8,97.89377289,12.4,
2021,BZ,BZ21,10,24,10,1013,08WA-58,135,1.177142857,182,213,31,22.83464567,495.1400924,1058.523406,0.404718324,4169.63938,49.7,93.79518072,13.1,
2021,BZ,BZ21,10,23,10,1014,Hockett,234,1.801428571,182,209,27,24.80314961,760.649997,1505.154121,0.401907032,5086.080749,50.8,96.24730022,11.9,
2021,BZ,BZ21,10,22,10,1015,07MT-10,39,,,,,,351.621225,1170.898679,0.470061899,,,,,
2021,BZ,BZ21,10,21,10,1016,06N2-35,10,2.294285714,177,217,40,24.80314961,552.5476393,1341.183815,0.444087747,5310.742662,50.1,99.45370903,12.3,
2021,BZ,BZ21,10,20,10,1017,07N2-36,51,2.221666667,173,212,39,23.62204724,602.7792429,1181.949632,0.321170542,2270.752344,50.5,96.97690217,15.4,
2021,BZ,BZ21,10,19,10,1018,08N2-79,115,1.90125,177,214,37,22.04724409,574.0754694,1178.576939,0.289210911,4790.502021,50.4,98.09494066,11.5,
2021,BZ,BZ21,10,18,10,1019,Lavina,235,2.083333333,179,207,28,22.63779528,904.1688643,1312.551801,0.443934175,4067.319013,46.6,77.47692308,12.8,
2021,BZ,BZ21,10,17,10,1020,07AB-80,30,1.432857143,182,212,30,23.62204724,617.1311296,1339.102792,0.45174428,5092.174482,50.4,97.28215186,12.8,
2021,BZ,BZ21,10,16,10,1021,09MT-92,150,1.54,178,213,35,21.8503937,595.6032995,1491.950386,0.379972103,4230.911655,49.9,99.31350114,12.8,
2021,BZ,BZ21,10,15,10,1022,09MT-62,146,1.716666667,182,214,32,23.22834646,617.1311296,1327.621282,0.35133236,4518.930473,50.1,94.70295581,11.1,
2021,BZ,BZ21,10,14,10,1023,08WA-11,122,2.033333333,182,211,29,22.63779528,904.1688643,1189.84317,0.463783849,4706.461812,,92.84931507,12.2,
2021,BZ,BZ21,11,1,11,1101,08N2-48,101,2.355,176,213,37,22.63779528,717.5943367,1231.463641,0.41431152,3287.29506,49.6,96.84458862,11.5,
2021,BZ,BZ21,11,2,11,1102,2MS14_3317-025,214,1.5,179,209,30,24.60629921,631.4830163,1263.611868,0.431597479,4379.561813,51.6,95.66797093,13.4,
2021,BZ,BZ21,11,3,11,1103,07AB-56,27,2.156666667,181,209,28,19.09448819,746.2981102,1392.635329,0.44416963,4033.788665,49.9,95.99410898,13,
2021,BZ,BZ21,11,4,11,1104,2MS14_3336-002,219,1.101666667,178,208,30,22.04724409,581.2514128,1099.139246,0.365606842,4418.54984,49.8,97.97503467,13.5,
2021,BZ,BZ21,11,5,11,1105,2MS14_3315-015,207,1.495,181,210,29,24.01574803,674.5386765,1373.54732,0.414293924,3995.460129,50,90.91174752,11.4,
2021,BZ,BZ21,11,6,11,1106,08WA-48,133,1.738333333,179,210,31,21.65354331,681.7146199,1213.236745,0.432956763,4512.780812,49.9,96.07843137,12.7,
2021,BZ,BZ21,11,7,11,1107,2MS14_3306-007,191,1.81,178,212,34,24.60629921,609.9551862,1100.143878,0.350922967,4007.992303,49.1,98.92344498,12.1,
2021,BZ,BZ21,11,8,11,1108,08MT-79,89,1.584285714,179,209,30,22.04724409,681.7146199,1191.278358,0.419251852,4462.926959,48.1,94.73515249,11.7,
2021,BZ,BZ21,11,9,11,1109,08N2-64,107,2.331666667,178,218,40,24.80314961,509.4919791,1228.234467,0.413648049,3954.51158,50.1,99.276411,11.5,
2021,BZ,BZ21,11,10,11,1110,09AB-54,140,1.655,183,218,35,23.62204724,581.2514128,1175.491283,0.388254685,3820.205964,48.6,92.81259281,12.3,
2021,BZ,BZ21,11,11,11,1111,08AB-23,75,1.765,183,209,26,20.27559055,731.9462235,1495.538357,0.430881436,5124.394513,50.7,96.27277747,12.4,
2021,BZ,BZ21,11,12,11,1112,2MS14_3346-002,233,2.115,183,212,29,22.04724409,645.8349031,1359.195433,0.480967214,4138.656233,50.1,94.32709716,13.2,
2021,BZ,BZ21,11,12,12,1113,2MS14_3310-017,200,1.701666667,181,212,31,22.63779528,717.5943367,1471.14015,0.444368567,4335.847388,49.1,97.50217833,12.7,
2021,BZ,BZ21,11,11,12,1114,Merit57,236,1.415714286,181,213,32,22.83464567,624.307073,1235.769207,0.318216131,4427.837904,48.6,93.71938923,12,
2021,BZ,BZ21,11,10,12,1115,08AB-02,66,1.898333333,182,214,32,23.03149606,703.24245,1342.690763,0.38426594,4421.145503,48.4,93.65269461,12.6,
2021,BZ,BZ21,11,9,12,1116,Lavina,235,1.136666667,179,205,26,26.18110236,746.2981102,1142.481944,0.452861001,4387.477473,47.5,82.5136612,12.6,
2021,BZ,BZ21,11,8,12,1117,2MS14_3310-019,202,2.193333333,176,211,35,22.63779528,487.964149,1080.051236,0.444488738,4368.465909,49.7,98.81889764,12.9,
2021,BZ,BZ21,11,7,12,1118,08AB-17,73,1.278,185,214,29,24.21259843,688.8905633,1425.214112,0.4445899,3956.049835,47.7,96.75925926,13.9,
2021,BZ,BZ21,11,6,12,1119,07AB-93,37,1.267142857,182,208,26,21.8503937,545.3716959,1178.289901,0.421437272,4497.610637,49.4,93.66715758,13.5,
2021,BZ,BZ21,11,5,12,1120,09N2-83,174,1.663333333,178,212,34,22.63779528,746.2981102,1255.144254,0.393916872,3900.893642,48.8,98.94195024,12.5,
2021,BZ,BZ21,11,4,12,1121,Odyssey,237,1.485,181,209,28,23.03149606,559.7235827,1007.574208,0.384587992,4425.440298,48.5,97.96091759,12.2,
2021,BZ,BZ21,11,3,12,1122,09N2-84,175,1.838,176,208,32,21.45669291,746.2981102,1385.028829,0.409305217,3873.046927,47.8,98.80418535,12,
2021,BZ,BZ21,11,2,12,1123,Hockett,234,1.52,182,210,28,24.21259843,674.5386765,1267.773915,0.46527424,4395.191469,50.9,97.74415406,12.5,
2021,BZ,BZ21,12,13,11,1201,09N2-67,170,2.136666667,183,209,26,24.01574803,552.5476393,1254.42666,0.365539729,4505.115449,49.3,95.94555459,12.5,
2021,BZ,BZ21,12,14,11,1202,09N2-21,154,1.695714286,178,211,33,25.78740157,552.5476393,1103.731849,0.444054353,3948.631624,48.6,97.70354906,10.6,
2021,BZ,BZ21,12,15,11,1203,Merit57,236,1.875,180,211,31,21.45669291,717.5943367,1341.973169,0.370033688,4524.614807,48.8,87.84313725,12.1,
2021,BZ,BZ21,12,16,11,1204,2MS14_3345-013,232,2.128333333,178,209,31,23.81889764,545.3716959,1148.222698,0.436222736,4824.996858,51.1,96.54696133,11.7,
2021,BZ,BZ21,12,17,11,1205,Lavina,235,1.665714286,178,207,29,26.77165354,645.8349031,1075.028076,0.339096189,4247.250416,48.7,81.86180422,12.8,
2021,BZ,BZ21,12,18,11,1206,2MS14_3342-004,226,1.9,180,209,29,24.21259843,459.2603755,1025.514067,0.397452942,4784.367966,50.7,96.36519748,12.7,
2021,BZ,BZ21,12,19,11,1207,2MS14_3301-016,185,2.176666667,178,209,31,21.45669291,674.5386765,1243.662745,0.450637586,4007.463287,48.7,96.41936408,11.5,
2021,BZ,BZ21,12,20,11,1208,09MT-22,143,2.26,177,209,32,20.66929134,703.24245,1232.89883,0.370176358,4973.69065,50.2,96.98622273,9.9,
2021,BZ,BZ21,12,21,11,1209,Odyssey,237,1.573333333,181,212,31,22.44094488,688.8905633,1276.743844,0.415355216,4508.57216,49.6,95.70707071,12.4,
2021,BZ,BZ21,12,22,11,1210,08WA-02,120,2.338333333,179,213,34,20.27559055,552.5476393,1082.204019,0.377295935,4321.306048,50.2,95.37065999,12.8,
2021,BZ,BZ21,12,23,11,1211,08WA-27,129,1.585,178,208,30,20.07874016,710.4183934,1257.297037,0.424062554,4571.238379,50.2,95.65842438,12.5,
2021,BZ,BZ21,12,24,11,1212,08N2-53,105,2.195,174,209,35,23.22834646,631.4830163,1010.444586,0.367161423,3805.492549,49.6,95.76245897,11.6,
2021,BZ,BZ21,12,24,12,1213,08WA-20,125,1.9,180,209,29,21.45669291,832.4094306,1253.780825,0.495077839,5295.569703,49.4,91.78042405,12.6,
2021,BZ,BZ21,12,23,12,1214,2MS14_3312-012,203,1.858333333,176,212,36,21.45669291,667.3627332,1169.032934,0.383647413,4300.592046,51.1,98.42135476,11.9,
2021,BZ,BZ21,12,22,12,1215,07AB-89,34,1.77375,183,212,29,19.68503937,566.899526,1105.884632,0.375705665,4444.171254,50,96.30292188,13.7,
2021,BZ,BZ21,12,21,12,1216,09N2-69,172,2.33,178,214,36,21.45669291,502.3160357,1125.977274,0.373462494,3839.400331,48.7,97.79202279,11.3,
2021,BZ,BZ21,12,20,12,1217,09N2-63,166,1.593333333,177,209,32,24.80314961,423.3806587,997.5278875,0.334508309,4519.202977,49.5,98.23813583,10.8,
2021,BZ,BZ21,12,19,12,1218,08AB-01,65,1.23125,185,217,32,20.86614173,502.3160357,1070.004916,0.361478103,4402.574891,47.4,91.37070737,12.3,
2021,BZ,BZ21,12,18,12,1219,07N2-01,40,2.798333333,175,207,32,25.78740157,595.6032995,1199.88949,0.461096824,3842.292927,49.5,98.89361702,13.4,
2021,BZ,BZ21,12,17,12,1220,08WA-23,127,1.4425,182,209,27,22.63779528,667.3627332,1234.692816,0.463210508,5108.160544,48.5,90.0466563,12.2,
2021,BZ,BZ21,12,16,12,1221,Hockett,234,1.605,179,209,30,22.63779528,502.3160357,1173.3385,0.409149288,4755.282686,51.1,96.81063123,11.9,
2021,BZ,BZ21,12,15,12,1222,07N2-21,46,1.228571429,179,218,39,21.06299213,739.1221668,1206.850156,0.477464621,3416.489818,49.6,98.59550562,11.6,
2021,BZ,BZ21,12,14,12,1223,07AB-81,31,1.661666667,183,211,28,22.04724409,595.6032995,1097.2735,0.475443071,4325.498499,48.4,95.47266515,12.7,
2021,MO,MO21,1,,,101,08N2-90,117,,189,214,25,18,218.8662727,245.42,0.56871345,970.8099792,53.8,90.42,13.1,10.2
2021,MO,MO21,1,,,102,08N2-42,99,,189,214,25,17,333.6813666,435.58,0.569192751,1353.887713,52.8,78.7,12.7,10.3
2021,MO,MO21,1,,,103,Merit57,236,,189,209,20,18,434.1445737,306.77,0.451461988,1029.512792,50,33.97,15.9,9.9
2021,MO,MO21,1,,,104,07N2-23,47,,188,209,21,17,394.6768852,271.97,0.523746702,1558.55433,52.7,81.01,14.6,10.1
2021,MO,MO21,1,,,105,08WA-32,130,,189,208,19,17,409.0287719,382.84,0.60262418,1854.607795,52.6,56.09,13.3,10.2
2021,MO,MO21,1,,,106,2MS14_3317-014,211,,189,216,27,19,437.7325454,512.72,0.607417775,1788.519467,54.3,86.4,11.5,10.3
2021,MO,MO21,1,,,107,07N2-47,57,,178,213,35,17,304.9775931,298.16,0.564380265,1436.809664,55.7,81.41,12.9,10.6
2021,MO,MO21,1,,,108,2MS14_3337-013,221,,192,214,22,19,340.85731,409.03,0.588596491,1193.822024,52.5,77.29,13.8,10.1
2021,MO,MO21,1,,,109,08N2-78,114,,185,209,24,17,348.0332533,374.94,0.555023923,912.1730726,51.9,95.5,13.1,9.8
2021,MO,MO21,1,,,110,2MS14_3301-021,186,,189,209,20,17,337.2693383,362.74,0.579624135,891.9889999,52.4,83.85,11.9,10.4
2021,MO,MO21,1,,,111,Lavina,235,,189,207,18,18,355.2091967,359.51,0.543912176,1149.517,49.9,24.33,14.1,9.8
2021,MO,MO21,1,,,112,08N2-66,108,,189,212,23,18,444.9084888,278.79,0.523809524,604.3037911,52.3,89.7,15.8,10
2021,MO,MO21,1,,,113,2MS14_3304-022,189,,189,208,19,16,301.3896214,198.06,0.369565217,341.1059183,,90.87,17.2,9.8
2021,MO,MO21,1,,,114,07N2-28,49,,189,209,20,16,470.0242906,294.57,0.504263094,791.4015296,50.6,83.29,14.3,9.5
2021,MO,MO21,1,,,115,Odyssey,237,,189,208,19,17,398.2648569,317.18,0.547511312,1281.443483,52.3,82.72,13.7,10.4
2021,MO,MO21,1,,,116,Hockett,234,,189,212,23,17,452.0844321,227.48,0.334384858,403.4208548,40.2,97.73,15.4,10.2
2021,MO,MO21,1,,,117,09N2-62,165,,189,215,26,19,459.2603755,456.03,0.571203777,1207.864727,52.2,89.84,12.1,10
2021,MO,MO21,1,,,118,09N2-90,177,,189,215,26,18,297.8016497,273.04,0.477003942,1014.363809,52.2,84.52,14.1,9.9
2021,MO,MO21,1,,,119,09AB-51,139,,188,207,19,18,265.5099046,320.41,0.549832027,1096.167375,51.9,79.14,14,10
2021,MO,MO21,1,,,120,07N2-56,58,,189,215,26,18,258.3339612,379.61,0.537807183,1079.813252,54,93.91,13.7,9.8
2021,MO,MO21,1,,,121,06N2-56,16,,189,209,20,18,251.1580179,412.98,0.545612511,1385.131229,53.3,83.34,12.5,10.1
2021,MO,MO21,1,,,122,08AB-24,76,,192,215,23,17,319.3294799,251.88,0.462962963,780.6030205,52.1,83.46,15.9,9.9
2021,MO,MO21,1,,,123,09N2-31,156,,192,214,22,17,308.5655648,332.6,0.598705502,1424.36283,53.3,79.52,12.4,10.4
2021,MO,MO21,1,,,124,07N2-43,54,,192,215,23,17,340.85731,328.66,0.531659389,1017.965778,49.1,45.01,16,9.8
2021,MO,MO21,2,,,201,Odyssey,237,,179,207,28,18,261.9219329,334.76,0.534833869,1107.554331,52,76.95,13.4,10.2
2021,MO,MO21,2,,,202,07N2-45,55,,189,214,25,18,290.6257064,357.36,0.532128514,1022.724466,52.9,93.16,12.5,10.1
2021,MO,MO21,2,,,203,Lavina,235,,189,215,26,20,412.6167436,320.76,0.561521253,1050.515983,48.4,19.54,14.2,9.8
2021,MO,MO21,2,,,204,2MS14_3314-015,205,,187,209,22,19,312.1535365,270.53,0.446949602,748.8302383,52.8,79.55,16,9.9
2021,MO,MO21,2,,,205,08N2-69,110,,188,209,21,18,337.2693383,274.84,0.445169713,557.1950008,51.5,96.65,13.8,9.7
2021,MO,MO21,2,,,206,2MS14_3335-007,218,,192,215,23,18,322.9174515,264.43,0.569877883,1005.794674,52,64.81,12.1,10
2021,MO,MO21,2,,,207,2MS14_3328-025,217,,189,215,26,18,304.9775931,402.93,0.560997329,1142.098531,51.3,67.91,13.2,10.1
2021,MO,MO21,2,,,208,09MT-76,148,,189,209,20,18,337.2693383,245.06,0.538799414,852.3128684,54.5,78.49,12.9,10.4
2021,MO,MO21,2,,,209,08N2-71,112,,189,215,26,18,358.7971684,340.5,0.531085353,453.1345492,44.6,88.67,12.7,9.7
2021,MO,MO21,2,,,210,08AB-48,81,,189,215,26,17,412.6167436,247.57,0.456521739,709.8669685,51.4,58.54,16,9.9
2021,MO,MO21,2,,,211,09AB-59,141,,189,209,20,17,297.8016497,299.6,0.483832335,1301.94498,53.5,60.6,15.4,10.4
2021,MO,MO21,2,,,212,08AB-34,78,,193,215,22,17,319.3294799,373.87,0.505758157,1092.854585,50.8,83.46,15.8,9.7
2021,MO,MO21,2,,,213,08N2-36,98,,189,208,19,15,351.621225,344.09,0.56725756,1322.309286,52.1,79.24,13.1,9.9
2021,MO,MO21,2,,,214,07N2-25,48,,189,215,26,14,297.8016497,287.4,0.576779026,1047.977254,53,90.18,15,10
2021,MO,MO21,2,,,215,2MS14_3310-018,201,,189,214,25,14,398.2648569,346.24,0.613471503,1118.681698,51.2,57.84,12.2,10.2
2021,MO,MO21,2,,,216,07AB-55,26,,188,209,21,16,369.5610834,227.84,0.51023622,391.9529283,36.1,68.08,15.5,10.1
2021,MO,MO21,2,,,217,08N2-95,119,,189,208,19,16,272.685848,311.08,0.577854671,1062.666912,50.2,51.63,14.1,9.9
2021,MO,MO21,2,,,218,08MT-73,88,,189,214,25,17,337.2693383,361.31,0.554121152,1349.294462,52,31.33,13.1,10.2
2021,MO,MO21,2,,,219,Hockett,234,,189,208,19,17,365.9731117,254.03,0.394067797,677.0349815,54.1,89.82,14.8,10
2021,MO,MO21,2,,,220,09N2-60,163,,189,209,20,18,376.7370268,376.02,0.495229008,1188.998103,49.9,30,15.2,10.2
2021,MO,MO21,2,,,221,09N2-48,160,,192,215,23,17,261.9219329,381.4,0.606773283,1534.082327,51.7,72.7,13.6,9.9
2021,MO,MO21,2,,,222,08N2-23,95,,189,215,26,16,344.4452816,180.47,0.54473161,1068.04969,50.8,78.33,12.1,10
2021,MO,MO21,2,,,223,Merit57,236,,189,214,25,17,236.8061311,369.92,0.524733269,1018.843405,50.6,59.33,15.6,9.9
2021,MO,MO21,2,,,224,2MS14_3302-011,187,,189,209,20,17,383.9129702,319.69,0.53647587,677.0981975,52.7,83.16,13.8,10
2021,MO,MO21,3,,,301,Hockett,234,,189,214,25,18,380.3249985,218.15,0.383223684,456.0042209,43.7,91.86,16.6,10
2021,MO,MO21,3,,,302,07N2-83,61,,188,209,21,17,261.9219329,335.12,0.543897216,947.3763334,52.7,80.75,14,10
2021,MO,MO21,3,,,303,09N2-37,157,,188,214,26,16,322.9174515,263,0.572987722,739.4029791,52.4,78.82,13.5,10.3
2021,MO,MO21,3,,,304,2MS14_3306-017,193,,189,214,25,18,315.7415082,271.61,0.565389696,1109.105814,51.5,82.36,13.7,9.7
2021,MO,MO21,3,,,305,09MT-88,149,,189,213,24,19,355.2091967,395.04,0.549500454,1561.855687,53.2,76.1,12.8,10.4
